,education,maritalstatus_Single,gender_M,last_prod_enq2_CC,last_prod_enq2_ConsumerLoan,last_prod_enq2_HL,last_prod_enq2_PL,last_prod_enq2_others,first_prod_enq2_CC,first_prod_enq2_ConsumerLoan,first_prod_enq2_HL,first_prod_enq2_PL,first_prod_enq2_others,total_tl,tot_closed_tl,tot_active_tl,total_tl_opened_l6m,tot_tl_closed_l6m,pct_tl_open_l6m,pct_tl_closed_l6m,pct_active_tl,pct_closed_tl,total_tl_opened_l12m,tot_tl_closed_l12m,pct_tl_open_l12m,pct_tl_closed_l12m,tot_missed_pmnt,auto_tl,cc_tl,consumer_tl,gold_tl,home_tl,pl_tl,secured_tl,unsecured_tl,other_tl,age_oldest_tl,age_newest_tl,time_since_recent_payment,time_since_first_deliquency,time_since_recent_deliquency,num_times_delinquent,max_delinquency_level,max_recent_level_of_deliq,num_deliq_6mts,num_deliq_12mts,num_deliq_6_12mts,max_deliq_6mts,max_deliq_12mts,num_times_30p_dpd,num_times_60p_dpd,num_std,num_std_6mts,num_std_12mts,num_sub,num_sub_6mts,num_sub_12mts,num_dbt,num_dbt_6mts,num_dbt_12mts,num_lss,num_lss_6mts,num_lss_12mts,recent_level_of_deliq,tot_enq,cc_enq,cc_enq_l6m,cc_enq_l12m,pl_enq,pl_enq_l6m,pl_enq_l12m,time_since_recent_enq,enq_l12m,enq_l6m,enq_l3m,age,netmonthlyincome,time_with_curr_empr,pct_of_active_tls_ever,pct_opened_tls_l6m_of_l12m,pct_currentbal_all_tl,cc_utilization,cc_flag,pl_utilization,pl_flag,pct_pl_enq_l6m_of_l12m,pct_cc_enq_l6m_of_l12m,pct_pl_enq_l6m_of_ever,pct_cc_enq_l6m_of_ever,max_unsec_exposure_inpct,hl_flag,gl_flag,credit_score
0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,98.0,58.0,902.0,12.386854920416038,12.28643906189894,0.0,3.1113211492359243,0.0,0.0,0.0,0.0,0.004499158475908419,-0.000899901211497699,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1673.0,0.0,0.0,0.0,45.0,19000.0,30.0,0.0,0.0,0.0,0.47941949609989076,0.0,0.015465469008447053,1.0,0.0,0.0,0.0,0.0,4.211415361331882,0.0,0.0,704.0
1,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,26.0,529.0,16.453411455122893,15.585050835435567,0.0,2.9948490918811106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,777.0,0.0,0.0,0.0,23.0,18000.0,40.0,0.0,0.0,0.0,0.47941949609989076,0.0,0.024296422438660148,0.0,0.0,0.0,0.0,0.0,0.7537508640489768,0.0,0.0,675.0
2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,27.0,13.0,48.0,25.0,25.0,1.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,1.0,1.0,32.0,22000.0,66.0,0.0,0.0,0.0,0.47941949609989076,0.0,0.05844111086268774,0.0,0.0,0.0,0.0,0.0,1.3221076204543718,1.0,0.0,658.0
3,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,39.0,12.120658285360266,12.50628295711909,0.0,3.235951045174227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,2.0,2.0,2.0,26.0,13000.0,51.0,1.0,1.0,1.0,0.9822907551242342,0.0,0.9716978990471984,0.0,0.0,0.0,0.0,0.0,0.699,0.0,0.0,663.0
4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,5.0,50.0,12.120658285360266,12.415017745329292,0.0,3.235951045174227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,3.0,3.0,18.0,4.0,4.0,1.0,27.0,31000.0,116.0,1.0,1.0,0.674,0.7119906091522663,0.0,0.7244568294646878,0.0,1.0,0.0,1.0,0.0,1.332,0.0,0.0,667.0
5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,3.0,1.0,1.0,0.167,0.167,0.5,0.5,3.0,1.0,0.5,0.167,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,4.0,39.0,6.0,48.0,33.0,3.0,13.0,12.0,12.0,2.0,2.0,0.0,12.0,12.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,25.0,15000.0,67.0,0.5,0.333,0.645,0.07739344708933063,0.0,0.8487509908746764,0.0,0.0,0.0,0.0,0.0,2.45,0.0,0.0,684.0
6,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,1.0,0.0,0.25,0.0,1.0,0.0,3.0,0.0,0.75,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,14.0,5.0,37.0,12.59186454905545,13.093130588776399,0.0,3.18258278240969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,146.0,3.0,1.0,0.0,22.0,29000.0,193.0,1.0,0.333,0.726,0.5074273947831347,0.0,0.913,1.0,0.0,0.0,0.0,0.0,5.103,0.0,0.0,674.0
7,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,17.0,17.0,385.46195494164346,12.616740433657371,13.0436792425842,0.0,3.235951045174227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,1.0,27.0,35000.0,129.0,1.0,0.0,0.598,0.4150827858339662,0.0,0.6588654895286797,0.0,0.0,0.0,0.0,0.0,2.977764112213528,0.0,0.0,669.0
8,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.333,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,35.0,20.0,37.0,23.0,21.0,3.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,29.0,24000.0,37.0,0.333,0.0,0.62,0.6280002531931318,0.0,0.62,1.0,0.0,0.0,0.0,0.0,2.083,0.0,0.0,650.0
9,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42.0,42.0,1229.0,12.73176248669388,13.211584621528381,0.0,3.159654792891689,0.0,0.0,0.0,0.0,0.004499158475908419,-0.000899901211497699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1275.0,0.0,0.0,0.0,41.0,32000.0,125.0,0.0,0.0,0.0,0.47941949609989076,0.0,0.04646632214474112,0.0,0.0,0.0,0.0,0.0,1.330146160974844,0.0,0.0,684.0
10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,69.0,12.10311391883377,12.415463600652174,0.0,3.1705401396815107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,3.0,3.0,27.0,25000.0,38.0,1.0,1.0,0.998,0.8414858023423641,0.0,0.9266664566539978,0.0,0.0,0.0,0.0,0.0,2.9657510722227975,0.0,1.0,653.0
11,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,81.0,11.106189917285192,12.76919657237261,0.0,3.18258278240969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,1.0,43.0,19199.0,158.0,1.0,1.0,0.6,0.4177431578564977,0.0,0.7793595389021737,0.0,0.0,0.0,0.0,0.0,1.145,0.0,0.0,676.0
12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,23.0,3.0,387.0,12.502289892460206,13.106216621213477,0.0,3.167488128640457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,40.0,50000.0,102.0,0.5,1.0,1.0,0.7340050523378476,0.0,0.9773478960032109,0.0,0.0,0.0,0.0,0.0,0.9603150958527366,1.0,0.0,688.0
13,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,141.0,9.0,81.0,35.0,24.0,12.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,900.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,205.0,2.0,0.0,0.0,29.0,70000.0,12.0,1.0,0.0,1.157,6.769153101579918,0.0,0.790763908878668,0.0,0.0,0.0,0.0,0.0,4.082,0.0,0.0,709.0
14,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,18.0,3.0,82.0,12.519924454915653,13.045154967211207,0.0,3.167488128640457,0.0,0.0,0.0,0.0,0.004499158475908419,-0.000899901211497699,0.0,0.0,16.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,37.0,22000.0,81.0,1.0,1.0,0.757,0.08421305913840549,0.0,0.9039628137859691,0.0,0.0,0.0,0.0,0.0,8.364,0.0,0.0,693.0
15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,77.0,77.0,297.0,28.0,21.0,8.0,90.0,31.0,0.0,0.0,0.0,0.22521670977469918,0.335513361650262,8.0,7.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.15360025964909,14.793879824309283,0.01792756619681752,7.074690707639322,8.089354271349464,0.03361199701972199,6.932025928855712,25.391402116729527,16.986090854393534,3.2330852496686493,2.5497269382206627,46.0,23000.0,280.0,1.0,0.0,1.038,0.792662341796853,0.0,0.8508774583140257,0.0,0.0,0.0,0.0,0.0,0.435,0.0,0.0,657.0
16,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,28.0,18.0,10.0,5.0,4.0,0.179,0.143,0.357,0.643,11.0,8.0,0.393,0.286,5.0,1.0,0.0,5.0,14.0,0.0,3.0,20.0,8.0,5.0,160.0,2.0,42.0,13.0,13.0,2.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,37.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,8.0,1.0,0.0,1.0,4.0,2.0,2.0,7.0,5.0,3.0,1.0,35.0,22000.0,128.0,0.357,0.455,0.709,0.7770458683216483,0.0,0.582,1.0,1.0,0.0,0.5,0.0,17.955,1.0,0.0,773.0
17,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,57.0,6.0,53.0,12.678093668756619,13.030899091176154,0.0,3.18258278240969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,184.0,1.0,0.0,0.0,27.0,15000.0,126.0,0.5,1.0,1.0,1.0,1.0,0.95768259466473,0.0,0.0,0.0,0.0,0.0,1.823,1.0,0.0,682.0
18,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.5,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,5.0,63.0,12.08095904672918,12.560992923747596,0.0,3.18258278240969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,213.0,1.0,0.0,0.0,53.0,20000.0,324.0,1.0,0.5,0.809,0.2099190424517297,0.0,0.9166756978546914,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,675.0
19,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,40.0,2.0,45.0,2.0,1.0,2.0,30.0,30.0,2.0,2.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,48.0,12000.0,28.0,0.5,1.0,0.0,0.04439750747566889,0.0,0.20272489467511773,0.0,0.0,0.0,0.0,0.0,7.423798108986416,0.0,0.0,660.0
20,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.333,0.333,0.667,2.0,2.0,0.667,0.667,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,14.0,9.0,45.0,12.527171467591204,13.0892626849421,0.0,3.1171718769169736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,0.0,0.0,0.0,31.0,25000.0,38.0,0.333,0.0,0.584,0.3596164915440391,0.0,0.7722647366406339,0.0,0.0,0.0,0.0,0.0,2.3364472592004963,1.0,0.0,681.0
21,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,0.5,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,2.0,67.0,12.099120299628774,12.589128677329283,0.0,3.1171718769169736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,1.0,1.0,1.0,35.0,20000.0,39.0,0.5,0.5,0.818,0.6263426235844268,0.0,0.8769468048683922,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,674.0
22,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,31.0,6.0,99.0,12.232185141149944,12.54419700675727,0.0,3.235951045174227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,183.0,1.0,1.0,0.0,44.0,52000.0,138.0,1.0,1.0,0.294,0.15418981637947385,0.0,0.8953730788473608,0.0,1.0,0.0,1.0,0.0,0.75,0.0,0.0,668.0
23,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,57.0,11.148654763747551,12.751526846397933,0.0,3.167488128640457,0.0,0.0,0.0,0.0,0.004499158475908419,-0.000899901211497699,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,1.0,1.0,0.0,25.0,20000.0,190.0,1.0,1.0,0.901,0.5881888746932491,0.0,0.8858538154860418,0.0,0.0,0.0,0.0,0.0,4.375078856206858,0.0,0.0,690.0
24,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,1.0,0.0,0.25,0.0,0.5,0.5,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,154.0,3.0,69.0,12.480421348678224,12.577271375095348,0.0,3.1996600442466416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,2.0,2.0,111.0,2.0,2.0,0.0,35.0,29000.0,164.0,0.5,1.0,1.0,0.6258246703826684,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.041,0.0,0.0,719.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,90.0,36.0,2218.0,12.23890502560024,12.471774867885225,0.0,1.9472898827345677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,3.0,3.0,0.0,43.0,24000.0,68.0,0.5,0.0,0.956,0.37245589646624616,0.0,0.5160336563251277,0.0,0.0,0.0,0.0,0.0,6.551655926906972,0.0,1.0,702.0
26,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,14.0,11.0,2.0,3.0,0.08,0.12,0.44,0.56,8.0,3.0,0.32,0.12,1.0,4.0,0.0,16.0,0.0,0.0,2.0,4.0,21.0,3.0,99.0,1.0,33.0,11.81340016918134,12.661066947101046,0.0,3.321744782386972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,9.0,2.0,4.0,97.0,7.0,4.0,0.0,42.0,22000.0,150.0,0.44,0.25,0.636,0.6967479952692207,0.0,0.218,1.0,0.5,0.0,0.222,0.0,16.044,0.0,0.0,696.0
27,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,76.0,63.0,1060.0,12.702453307121882,12.92143373065184,0.0,2.703789800392721,0.0,0.0,0.0,0.0,0.004499158475908419,-0.000899901211497699,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,120.0,1.0,1.0,0.0,28.0,28000.0,190.0,0.0,0.0,0.0,0.47941949609989076,0.0,0.03362297611699325,1.0,1.0,0.0,1.0,0.0,3.5864178770322996,0.0,0.0,687.0
28,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,25.0,19.0,75.0,12.850095990729146,12.987497284439401,0.0,3.1171718769169736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,1.0,1.0,1.0,23.0,30000.0,40.0,1.0,0.0,0.637,0.24154173270476495,0.0,0.8094393954429855,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,674.0
29,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,38.0,38.0,232.0,12.33112980279033,12.541633869099257,0.0,3.144560139122456,0.0,0.0,0.0,0.0,0.004499158475908419,-0.000899901211497699,0.0,0.0,32.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1150.0,0.0,0.0,0.0,42.0,18000.0,94.0,1.0,0.0,0.118,0.04425337706089064,0.0,0.118,1.0,0.0,0.0,0.0,0.0,5.556,0.0,0.0,704.0
30,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,35.0,548.5557413759293,12.9250504372367,12.93424024478997,0.0,3.0028047825454323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.910246516479532,13.581281881338962,0.04691215284138888,7.2611779481423975,6.02864242121009,-0.00031606597902413566,2.6988734010309465,29.005692566719613,12.692615777127115,3.410173865513659,1.8298756258158473,28.0,17000.0,71.0,1.0,0.0,0.299,0.6531791254572442,0.0,0.2730470062886277,0.0,0.0,0.0,0.0,0.0,2.4859408665663403,0.0,0.0,685.0
31,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,52.0,52.0,1106.0,12.601548175292042,13.022651374489598,0.0,2.687331428184565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,0.0,0.0,0.0,36.0,15000.0,64.0,1.0,0.0,0.0,0.0290508290884355,0.0,-0.01516750271233465,0.0,0.0,0.0,0.0,0.0,2.193,0.0,0.0,691.0
